year,month,date,store_id,product_id,demand,price,revenue,rolling_3,lag_1,lag_2,growth_rate,recommendation
1953,February,1953-02-01,2,176,196,48.111950307397215,9429.942260249854,,136.0,,0.4411764705882353,Increase stock
1953,December,1953-12-01,2,176,201,59.48191925536334,11955.865770328031,177.66666666666666,196.0,136.0,0.025510204081632626,Monitor
1955,May,1955-05-01,2,176,270,34.570762037287224,9334.10575006755,222.33333333333334,201.0,196.0,0.34328358208955234,Increase stock
1955,December,1955-12-01,2,176,278,50.41133254938611,14014.35044872934,249.66666666666666,270.0,201.0,0.029629629629629672,Monitor
1959,October,1959-10-01,2,176,407,74.22574258768307,30209.87723318701,318.3333333333333,278.0,270.0,0.46402877697841727,Increase stock
1950,January,1950-01-01,2,177,115,95.55928648196792,10989.31794542631,,,,,Monitor
1950,December,1950-12-01,2,177,140,32.56619915510028,4559.267881714039,,115.0,,0.21739130434782616,Increase stock
1951,January,1951-01-01,2,177,145,14.083433045446782,2042.0977915897834,133.33333333333334,140.0,115.0,0.03571428571428581,Monitor
1954,April,1954-04-01,2,177,227,14.575988367959532,3308.749359526814,170.66666666666666,145.0,140.0,0.5655172413793104,Increase stock
1956,March,1956-03-01,2,177,317,47.229785578311564,14971.842028324765,229.66666666666666,227.0,145.0,0.3964757709251101,Increase stock
1957,September,1957-09-01,2,177,404,17.307269027376595,6992.136687060144,316.0,317.0,227.0,0.27444794952681395,Increase stock
1957,October,1957-10-01,2,177,347,31.583142255930614,10959.350362807923,356.0,404.0,317.0,-0.1410891089108911,Reduce inventory
1957,December,1957-12-01,2,177,336,33.47312515131428,11246.970050841597,362.3333333333333,347.0,404.0,-0.03170028818443804,Reduce inventory
1958,December,1958-12-01,2,177,337,75.61825273364292,25483.351171237664,340.0,336.0,347.0,0.0029761904761904656,Reduce inventory
1960,July,1960-07-01,2,177,622,36.28266879242378,22567.81998888759,431.6666666666667,337.0,336.0,0.8456973293768546,Increase stock
1950,June,1950-06-01,2,178,149,52.31994899450703,7795.672400181547,,,,,Monitor
1950,October,1950-10-01,2,178,133,87.91819506565058,11693.119943731526,,149.0,,-0.10738255033557043,Reduce inventory
1951,May,1951-05-01,2,178,172,96.97329838036615,16679.407321422976,151.33333333333334,133.0,149.0,0.29323308270676685,Increase stock
1951,December,1951-12-01,2,178,166,77.7250374118118,12902.356210360758,157.0,172.0,133.0,-0.03488372093023251,Reduce inventory
1952,August,1952-08-01,2,178,242,48.964919726332276,11849.510573772412,193.33333333333334,166.0,172.0,0.45783132530120474,Increase stock
1954,June,1954-06-01,2,178,264,66.34586116662331,17515.307347988553,224.0,242.0,166.0,0.09090909090909083,Increase stock
1955,April,1955-04-01,2,178,269,12.614780844817384,3393.376047255876,258.3333333333333,264.0,242.0,0.018939393939394034,Monitor
1957,January,1957-01-01,2,178,315,24.629998096083977,7758.449400266452,282.6666666666667,269.0,264.0,0.17100371747211907,Increase stock
1959,September,1959-09-01,2,178,463,12.71796469205786,5888.41765242279,349.0,315.0,269.0,0.46984126984126995,Increase stock
1960,January,1960-01-01,2,178,417,19.401822997653362,8090.5601900214515,398.3333333333333,463.0,315.0,-0.09935205183585316,Reduce inventory
1952,February,1952-02-01,2,179,180,67.34582436008905,12122.24838481603,,,,,Monitor
1953,January,1953-01-01,2,179,196,27.9510660108876,5478.40893813397,,180.0,,0.0888888888888888,Increase stock
1954,July,1954-07-01,2,179,302,65.586391107774,19807.09011454775,226.0,196.0,180.0,0.5408163265306123,Increase stock
1955,October,1955-10-01,2,179,274,20.985880635141633,5750.131294028807,257.3333333333333,302.0,196.0,-0.0927152317880795,Reduce inventory
1956,February,1956-02-01,2,179,277,96.92936627405713,26849.434457913827,284.3333333333333,274.0,302.0,0.010948905109489093,Monitor
1951,September,1951-09-01,2,180,184,56.006603460927934,10305.21503681074,,,,,Monitor
1951,December,1951-12-01,2,180,166,71.82104669331211,11922.29375108981,,184.0,,-0.09782608695652173,Reduce inventory
1954,September,1954-09-01,2,180,259,46.60669757263841,12071.134671313348,203.0,166.0,184.0,0.5602409638554218,Increase stock
1956,November,1956-11-01,2,180,271,88.40621259790551,23958.08361403239,232.0,259.0,166.0,0.04633204633204624,Monitor
1952,April,1952-04-01,2,181,181,91.33081779078499,16530.878020132084,,,,,Monitor
1956,December,1956-12-01,2,181,306,73.02017717321635,22344.174215004205,,181.0,,0.6906077348066297,Increase stock
1957,April,1957-04-01,2,181,348,68.3325507431685,23779.727658622636,278.3333333333333,306.0,181.0,0.13725490196078427,Increase stock
1957,November,1957-11-01,2,181,305,16.552682181398218,5048.568065326456,319.6666666666667,348.0,306.0,-0.12356321839080464,Reduce inventory
1960,February,1960-02-01,2,181,391,41.85320430916456,16364.602884883343,348.0,305.0,348.0,0.28196721311475414,Increase stock
1960,December,1960-12-01,2,181,432,22.035113447581477,9519.169009355199,376.0,391.0,305.0,0.10485933503836309,Increase stock
1952,August,1952-08-01,2,182,242,81.1804232255793,19645.66242059019,,,,,Monitor
1954,August,1954-08-01,2,182,293,58.692586437032794,17196.927826050607,,242.0,,0.21074380165289264,Increase stock
1955,April,1955-04-01,2,182,269,36.87675942864014,9919.848286304199,268.0,293.0,242.0,-0.08191126279863481,Reduce inventory
1960,July,1960-07-01,2,182,622,34.50283214192714,21460.761592278683,394.6666666666667,269.0,293.0,1.3122676579925652,Increase stock
1951,August,1951-08-01,2,183,199,75.82534987476845,15089.244625078922,,,,,Monitor
1952,February,1952-02-01,2,183,180,32.961491276285805,5933.068429731445,,199.0,,-0.09547738693467334,Reduce inventory
1953,February,1953-02-01,2,183,196,57.17190629912826,11205.693634629139,191.66666666666666,180.0,199.0,0.0888888888888888,Increase stock
1953,April,1953-04-01,2,183,235,85.00937246064423,19977.202528251393,203.66666666666666,196.0,180.0,0.19897959183673475,Increase stock
1953,June,1953-06-01,2,183,243,74.35424510160865,18068.0815596909,224.66666666666666,235.0,196.0,0.03404255319148941,Monitor
1955,January,1955-01-01,2,183,242,98.28199857102621,23784.243654188343,240.0,243.0,235.0,-0.004115226337448541,Reduce inventory
1955,November,1955-11-01,2,183,237,18.301429887534823,4337.438883345753,240.66666666666666,242.0,243.0,-0.02066115702479343,Reduce inventory
1956,January,1956-01-01,2,183,284,59.34530917584952,16854.067805941264,254.33333333333334,237.0,242.0,0.19831223628691985,Increase stock
1956,December,1956-12-01,2,183,306,67.72167941077171,20722.833899696143,275.6666666666667,284.0,237.0,0.07746478873239426,Increase stock
1958,November,1958-11-01,2,183,310,69.42440618340846,21521.565916856624,300.0,306.0,284.0,0.013071895424836555,Monitor
1958,December,1958-12-01,2,183,337,35.93507202184334,12110.119271361205,317.6666666666667,310.0,306.0,0.08709677419354844,Increase stock
1949,February,1949-02-01,2,184,118,37.72129192748331,4451.11244744303,,,,,Monitor
1950,August,1950-08-01,2,184,170,90.74133744975917,15426.027366459059,,118.0,,0.44067796610169485,Increase stock
1953,August,1953-08-01,2,184,272,64.59327309761022,17569.37028254998,186.66666666666666,170.0,118.0,0.6000000000000001,Increase stock
1955,March,1955-03-01,2,184,267,98.98760052874289,26429.68934117435,236.33333333333334,272.0,170.0,-0.018382352941176516,Reduce inventory
1956,July,1956-07-01,2,184,413,71.86373867218981,29679.724071614393,317.3333333333333,267.0,272.0,0.5468164794007491,Increase stock
1956,July,1956-07-01,2,184,413,90.2043496478486,37254.39640456147,364.3333333333333,413.0,267.0,0.0,Reduce inventory
1959,June,1959-06-01,2,184,472,54.11583684002963,25542.674988493985,432.6666666666667,413.0,413.0,0.1428571428571428,Increase stock
1954,May,1954-05-01,2,185,234,63.33666822945421,14820.780365692286,,,,,Monitor
1954,September,1954-09-01,2,185,259,85.16955315962446,22058.914268342734,,234.0,,0.1068376068376069,Increase stock
1956,September,1956-09-01,2,185,355,48.550492324652275,17235.42477525156,282.6666666666667,259.0,234.0,0.3706563706563706,Increase stock
1956,December,1956-12-01,2,185,306,85.57731231516469,26186.657568440394,306.6666666666667,355.0,259.0,-0.13802816901408455,Reduce inventory
1959,March,1959-03-01,2,185,406,66.96445827090972,27187.570057989346,355.6666666666667,306.0,355.0,0.326797385620915,Increase stock
1959,September,1959-09-01,2,185,463,62.961594427086,29151.21821974082,391.6666666666667,406.0,306.0,0.14039408866995085,Increase stock
1957,October,1957-10-01,2,186,347,34.395926963457946,11935.386656319906,,,,,Monitor
1959,February,1959-02-01,2,186,342,99.4251923854422,34003.41579582123,,347.0,,-0.014409221902017322,Reduce inventory
1959,August,1959-08-01,2,186,559,91.11682029561518,50934.30254524889,416.0,342.0,347.0,0.6345029239766082,Increase stock
1951,September,1951-09-01,2,187,184,79.35570120333394,14601.449021413444,,,,,Monitor
1955,May,1955-05-01,2,187,270,15.61717014477274,4216.63593908864,,184.0,,0.46739130434782616,Increase stock
1957,April,1957-04-01,2,187,348,37.096078546771224,12909.435334276386,267.3333333333333,270.0,184.0,0.288888888888889,Increase stock
1957,August,1957-08-01,2,187,467,92.43141549616482,43165.47103670897,361.6666666666667,348.0,270.0,0.34195402298850586,Increase stock
1958,June,1958-06-01,2,187,435,23.81956581072084,10361.511127663565,416.6666666666667,467.0,348.0,-0.06852248394004279,Reduce inventory
1958,August,1958-08-01,2,187,505,16.32955683262176,8246.426200473989,469.0,435.0,467.0,0.16091954022988508,Increase stock
1959,June,1959-06-01,2,187,472,30.546154817952537,14417.785074073598,470.6666666666667,505.0,435.0,-0.0653465346534653,Reduce inventory
1960,September,1960-09-01,2,187,508,48.51403853666989,24645.1315766283,495.0,472.0,505.0,0.07627118644067798,Increase stock
1952,May,1952-05-01,2,188,183,14.767768572249118,2702.5016487215885,,,,,Monitor
1953,March,1953-03-01,2,188,236,99.26750372526628,23427.130879162843,,183.0,,0.2896174863387979,Increase stock
1956,November,1956-11-01,2,188,271,49.2002524570439,13333.268415858898,230.0,236.0,183.0,0.14830508474576276,Increase stock
1956,December,1956-12-01,2,188,306,76.54355116283286,23422.326655826855,271.0,271.0,236.0,0.12915129151291516,Increase stock
1959,May,1959-05-01,2,188,420,12.947097614813114,5437.780998221508,332.3333333333333,306.0,271.0,0.37254901960784315,Increase stock
1959,December,1959-12-01,2,188,405,14.349207053227298,5811.428856557056,377.0,420.0,306.0,-0.0357142857142857,Reduce inventory
1949,August,1949-08-01,2,189,148,39.55160355601895,5853.637326290804,,,,,Monitor
1955,August,1955-08-01,2,189,347,52.47008458305804,18207.11935032114,,148.0,,1.3445945945945947,Increase stock
1956,May,1956-05-01,2,189,318,49.56414879819846,15761.39931782711,271.0,347.0,148.0,-0.08357348703170031,Reduce inventory
1960,February,1960-02-01,2,189,391,72.1337043293621,28204.278392780583,352.0,318.0,347.0,0.22955974842767302,Increase stock
1955,February,1955-02-01,2,190,233,70.63214222238932,16457.28913781671,,,,,Monitor
1958,March,1958-03-01,2,190,362,64.90605542219737,23495.99206283545,,233.0,,0.553648068669528,Increase stock
1958,September,1958-09-01,2,190,404,48.88677881521257,19750.258641345878,333.0,362.0,233.0,0.11602209944751385,Increase stock
1949,June,1949-06-01,2,191,135,73.69175865043832,9948.387417809172,,,,,Monitor
1950,June,1950-06-01,2,191,149,91.21575623369807,13591.147678821013,,135.0,,0.10370370370370363,Increase stock
1954,January,1954-01-01,2,191,204,54.77781207797945,11174.673663907808,162.66666666666666,149.0,135.0,0.3691275167785235,Increase stock
1954,May,1954-05-01,2,191,234,61.00862230995968,14276.017620530565,195.66666666666666,204.0,149.0,0.1470588235294117,Increase stock
1954,October,1954-10-01,2,191,229,20.868230614708494,4778.824810768245,222.33333333333334,234.0,204.0,-0.021367521367521403,Reduce inventory
1956,May,1956-05-01,2,191,318,30.569991719740717,9721.257366877548,260.3333333333333,229.0,234.0,0.3886462882096069,Increase stock
1956,August,1956-08-01,2,191,405,31.89526236999574,12917.581259848275,317.3333333333333,318.0,229.0,0.2735849056603774,Increase stock
1958,November,1958-11-01,2,191,310,23.155493236210546,7178.202903225269,344.3333333333333,405.0,318.0,-0.23456790123456794,Reduce inventory
1951,December,1951-12-01,2,192,166,88.76368460621961,14734.771644632456,,,,,Monitor
1952,April,1952-04-01,2,192,181,43.860644564890706,7938.776666245218,,166.0,,0.09036144578313254,Increase stock
1952,December,1952-12-01,2,192,194,23.91653309541591,4639.807420510687,180.33333333333334,181.0,166.0,0.07182320441988943,Increase stock
1958,July,1958-07-01,2,192,491,80.62053420094442,39584.68229266371,288.6666666666667,194.0,181.0,1.5309278350515463,Increase stock
1960,October,1960-10-01,2,192,461,73.21545760280543,33752.325954893306,382.0,491.0,194.0,-0.06109979633401219,Reduce inventory
1953,September,1953-09-01,2,193,237,98.93219272404288,23446.929675598163,,,,,Monitor
1954,July,1954-07-01,2,193,302,27.649717505244904,8350.21468658396,,237.0,,0.2742616033755274,Increase stock
1955,January,1955-01-01,2,193,242,14.42867823335687,3491.7401324723623,260.3333333333333,302.0,237.0,-0.19867549668874174,Reduce inventory
1958,September,1958-09-01,2,193,404,88.31437039845407,35679.00564097545,316.0,242.0,302.0,0.6694214876033058,Increase stock
1958,October,1958-10-01,2,193,359,93.7098637707504,33641.8410936994,335.0,404.0,242.0,-0.11138613861386137,Reduce inventory
1949,October,1949-10-01,2,194,119,72.858915807838,8670.210981132723,,,,,Monitor
1951,April,1951-04-01,2,194,163,49.942094049290525,8140.561330034356,,119.0,,0.3697478991596639,Increase stock
1951,May,1951-05-01,2,194,172,88.50341660782509,15222.587656545915,151.33333333333334,163.0,119.0,0.05521472392638027,Increase stock
1952,March,1952-03-01,2,194,193,70.3304307132888,13573.77312766474,176.0,172.0,163.0,0.12209302325581395,Increase stock
1952,August,1952-08-01,2,194,242,24.185278351724712,5852.83736111738,202.33333333333334,193.0,172.0,0.2538860103626943,Increase stock
1954,May,1954-05-01,2,194,234,14.49449647096878,3391.7121742066947,223.0,242.0,193.0,-0.03305785123966942,Reduce inventory
1956,October,1956-10-01,2,194,306,24.06866495061236,7365.011474887382,260.6666666666667,234.0,242.0,0.3076923076923077,Increase stock
1957,August,1957-08-01,2,194,467,73.65152525563333,34395.262294380766,335.6666666666667,306.0,234.0,0.5261437908496731,Increase stock
1958,April,1958-04-01,2,194,348,99.99386238924522,34797.86411145734,373.6666666666667,467.0,306.0,-0.2548179871520343,Reduce inventory
1959,May,1959-05-01,2,194,420,10.43798762000888,4383.95480040373,411.6666666666667,348.0,467.0,0.2068965517241379,Increase stock
1949,November,1949-11-01,2,195,104,46.10440803040583,4794.858435162206,,,,,Monitor
1950,April,1950-04-01,2,195,135,83.02816788502784,11208.802664478759,,104.0,,0.29807692307692313,Increase stock
1951,February,1951-02-01,2,195,150,93.60717099517406,14041.075649276108,129.66666666666666,135.0,104.0,0.11111111111111116,Increase stock
1951,March,1951-03-01,2,195,178,87.20616744160587,15522.697804605845,154.33333333333334,150.0,135.0,0.18666666666666676,Increase stock
1959,February,1959-02-01,2,195,342,38.616786612277785,13206.941021399003,223.33333333333334,178.0,150.0,0.9213483146067416,Increase stock
1949,April,1949-04-01,2,196,129,34.14234324462912,4404.362278557156,,,,,Monitor
1950,July,1950-07-01,2,196,170,32.220817671678105,5477.539004185278,,129.0,,0.317829457364341,Increase stock
1951,February,1951-02-01,2,196,150,84.50306699697506,12675.46004954626,149.66666666666666,170.0,129.0,-0.11764705882352944,Reduce inventory
1951,October,1951-10-01,2,196,162,38.25504992566793,6197.318087958205,160.66666666666666,150.0,170.0,0.08000000000000007,Increase stock
1952,August,1952-08-01,2,196,242,52.125881306864535,12614.463276261218,184.66666666666666,162.0,150.0,0.49382716049382713,Increase stock
1954,July,1954-07-01,2,196,302,55.8862194204006,16877.63826496098,235.33333333333334,242.0,162.0,0.24793388429752072,Increase stock
1955,March,1955-03-01,2,196,267,65.4395997433498,17472.373131474396,270.3333333333333,302.0,242.0,-0.11589403973509937,Reduce inventory
1958,April,1958-04-01,2,196,348,18.30069366734738,6368.641396236889,305.6666666666667,267.0,302.0,0.303370786516854,Increase stock
1952,July,1952-07-01,2,197,230,27.122437643889377,6238.160658094556,,,,,Monitor
1953,April,1953-04-01,2,197,235,14.255152590722306,3349.9608588197416,,230.0,,0.021739130434782705,Monitor
1956,September,1956-09-01,2,197,355,92.13442416881608,32707.720579929708,273.3333333333333,235.0,230.0,0.5106382978723405,Increase stock
1958,September,1958-09-01,2,197,404,52.98631576060454,21406.471567284236,331.3333333333333,355.0,235.0,0.13802816901408455,Increase stock
1959,July,1959-07-01,2,197,548,10.548181010704438,5780.403193866032,435.6666666666667,404.0,355.0,0.35643564356435653,Increase stock
1950,July,1950-07-01,2,198,170,15.538011360693854,2641.461931317955,,,,,Monitor
1950,November,1950-11-01,2,198,114,79.41660231563749,9053.492663982674,,170.0,,-0.3294117647058824,Reduce inventory
1953,March,1953-03-01,2,198,236,47.27706481575268,11157.387296517632,173.33333333333334,114.0,170.0,1.0701754385964914,Increase stock
1955,January,1955-01-01,2,198,242,57.28513941334495,13863.003738029478,197.33333333333334,236.0,114.0,0.025423728813559254,Monitor
